5.000000 	 0.000081 	 0.000606 
4.959596 	 0.000104 	 0.000508 
4.919192 	 0.000092 	 0.000554 
4.878788 	 0.000115 	 0.000532 
4.838384 	 0.000094 	 0.000498 
4.797980 	 0.000131 	 0.000535 
4.757576 	 0.000100 	 0.000611 
4.717172 	 0.000110 	 0.000639 
4.676768 	 0.000116 	 0.000601 
4.636364 	 0.000103 	 0.000615 
4.595960 	 0.000085 	 0.000707 
4.555555 	 0.000122 	 0.000644 
4.515152 	 0.000135 	 0.000964 
4.474748 	 0.000127 	 0.000631 
4.434343 	 0.000103 	 0.000931 
4.393939 	 0.000119 	 0.000847 
4.353535 	 0.000125 	 0.001012 
4.313131 	 0.000103 	 0.000526 
4.272727 	 0.000157 	 0.000556 
4.232323 	 0.000169 	 0.000951 
4.191919 	 0.000120 	 0.000671 
4.151515 	 0.000129 	 0.000895 
4.111111 	 0.000133 	 0.000902 
4.070707 	 0.000142 	 0.000990 
4.030303 	 0.000187 	 0.001152 
3.989899 	 0.000139 	 0.001365 
3.949495 	 0.000148 	 0.001368 
3.909091 	 0.000149 	 0.001124 
3.868687 	 0.000170 	 0.000898 
3.828283 	 0.000205 	 0.000944 
3.787879 	 0.000179 	 0.001357 
3.747475 	 0.000201 	 0.001154 
3.707071 	 0.000209 	 0.001063 
3.666667 	 0.000210 	 0.001369 
3.626263 	 0.000207 	 0.001867 
3.585859 	 0.000310 	 0.001477 
3.545455 	 0.000255 	 0.001233 
3.505051 	 0.000254 	 0.002271 
3.464646 	 0.000199 	 0.001452 
3.424242 	 0.000274 	 0.002082 
3.383838 	 0.000208 	 0.001668 
3.343434 	 0.000234 	 0.002162 
3.303030 	 0.000251 	 0.002264 
3.262626 	 0.000326 	 0.002514 
3.222222 	 0.000299 	 0.001281 
3.181818 	 0.000343 	 0.002181 
3.141414 	 0.000334 	 0.003101 
3.101010 	 0.000410 	 0.003439 
3.060606 	 0.000440 	 0.002789 
3.020202 	 0.000404 	 0.002967 
2.979798 	 0.000432 	 0.005350 
2.939394 	 0.000362 	 0.004169 
2.898990 	 0.000354 	 0.004619 
2.858586 	 0.000509 	 0.006155 
2.818182 	 0.000483 	 0.003534 
2.777778 	 0.000456 	 0.003055 
2.737374 	 0.000335 	 0.002027 
2.696970 	 0.000592 	 0.007458 
2.656566 	 0.000666 	 0.010475 
2.616162 	 0.000704 	 0.009751 
2.575758 	 0.000614 	 0.003104 
2.535353 	 0.000841 	 0.008102 
2.494950 	 0.000896 	 0.005860 
2.454545 	 0.001144 	 0.014106 
2.414141 	 0.001150 	 0.019878 
2.373737 	 0.000834 	 0.005187 
2.333333 	 0.001195 	 0.008904 
2.292929 	 0.000886 	 0.013661 
2.252525 	 0.001385 	 0.016053 
2.212121 	 0.000930 	 0.000811 
2.171717 	 0.001169 	 0.001208 
2.131313 	 0.000907 	 0.000582 
2.090909 	 0.000773 	 0.000497 
2.050505 	 0.000934 	 0.000651 
2.010101 	 0.000744 	 0.000379 
1.969697 	 0.000544 	 0.000413 
1.929293 	 0.000590 	 0.000190 
1.888889 	 0.000514 	 0.000157 
1.848485 	 0.000519 	 0.000129 
1.808081 	 0.000383 	 0.000086 
1.767677 	 0.000381 	 0.000099 
1.727273 	 0.000341 	 0.000059 
1.686869 	 0.000340 	 0.000061 
1.646465 	 0.000307 	 0.000052 
1.606061 	 0.000227 	 0.000036 
1.565657 	 0.000199 	 0.000030 
1.525253 	 0.000179 	 0.000025 
1.484848 	 0.000176 	 0.000024 
1.444444 	 0.000145 	 0.000016 
1.404040 	 0.000128 	 0.000016 
1.363636 	 0.000133 	 0.000013 
1.323232 	 0.000118 	 0.000011 
1.282828 	 0.000077 	 0.000007 
1.242424 	 0.000072 	 0.000006 
1.202020 	 0.000069 	 0.000006 
1.161616 	 0.000055 	 0.000004 
1.121212 	 0.000050 	 0.000003 
1.080808 	 0.000037 	 0.000002 
1.040404 	 0.000020 	 0.000001 
1.000000 	 0.000034 	 0.000002 
