5.000 	 -0.000 	 -0.092 
4.933 	 -0.000 	 -0.060 
4.865 	 -0.000 	 -0.024 
4.798 	 -0.000 	 -0.063 
4.731 	 -0.001 	 -0.069 
4.663 	 0.000 	 -0.077 
4.596 	 0.000 	 -0.071 
4.529 	 0.001 	 -0.062 
4.461 	 -0.000 	 -0.024 
4.394 	 -0.001 	 -0.063 
4.327 	 0.000 	 -0.076 
4.259 	 -0.000 	 -0.062 
4.192 	 -0.000 	 -0.041 
4.124 	 -0.001 	 -0.062 
4.057 	 0.000 	 -0.104 
3.990 	 -0.000 	 -0.082 
3.922 	 -0.000 	 -0.007 
3.855 	 -0.000 	 -0.050 
3.788 	 -0.000 	 -0.056 
3.720 	 -0.000 	 -0.075 
3.653 	 -0.000 	 -0.112 
3.586 	 -0.000 	 -0.061 
3.518 	 0.000 	 -0.045 
3.451 	 0.000 	 -0.022 
3.384 	 -0.000 	 -0.059 
3.316 	 -0.000 	 -0.064 
3.249 	 -0.000 	 -0.080 
3.182 	 -0.001 	 -0.132 
3.114 	 0.000 	 -0.063 
3.047 	 -0.001 	 -0.092 
2.980 	 -0.000 	 -0.079 
2.912 	 -0.001 	 -0.081 
2.845 	 0.000 	 -0.097 
2.778 	 0.000 	 -0.068 
2.710 	 -0.000 	 -0.058 
2.643 	 0.000 	 -0.137 
2.576 	 -0.000 	 -0.093 
2.508 	 0.000 	 -0.120 
2.441 	 -0.000 	 -0.099 
2.373 	 0.001 	 -0.065 
2.306 	 -0.000 	 -0.133 
2.239 	 -0.000 	 -0.146 
2.171 	 0.000 	 -0.162 
2.104 	 -0.000 	 -0.077 
2.037 	 -0.000 	 -0.105 
1.969 	 -0.001 	 -0.186 
1.902 	 0.001 	 -0.176 
1.835 	 -0.001 	 -0.151 
1.767 	 0.000 	 -0.119 
1.700 	 -0.000 	 -0.112 
