5.000 	 -0.000 	 0.003 
4.933 	 -0.000 	 0.015 
4.865 	 -0.000 	 -0.019 
4.798 	 -0.000 	 -0.005 
4.731 	 0.000 	 -0.007 
4.663 	 -0.000 	 -0.008 
4.596 	 0.000 	 -0.001 
4.529 	 0.000 	 -0.014 
4.461 	 -0.000 	 -0.005 
4.394 	 -0.000 	 0.003 
4.327 	 -0.000 	 -0.014 
4.259 	 -0.001 	 -0.006 
4.192 	 -0.000 	 -0.016 
4.124 	 -0.000 	 -0.025 
4.057 	 0.001 	 -0.005 
3.990 	 0.000 	 -0.004 
3.922 	 -0.001 	 -0.017 
3.855 	 -0.000 	 -0.010 
3.788 	 -0.001 	 -0.020 
3.720 	 0.000 	 -0.008 
3.653 	 -0.000 	 0.003 
3.586 	 -0.000 	 -0.009 
3.518 	 0.000 	 -0.016 
3.451 	 -0.000 	 -0.000 
3.384 	 0.000 	 -0.019 
3.316 	 0.000 	 -0.020 
3.249 	 0.000 	 -0.004 
3.182 	 0.000 	 -0.012 
3.114 	 0.000 	 -0.023 
3.047 	 -0.000 	 -0.002 
2.980 	 0.000 	 -0.008 
2.912 	 -0.000 	 -0.000 
2.845 	 -0.000 	 -0.012 
2.778 	 -0.000 	 -0.017 
2.710 	 0.001 	 -0.006 
2.643 	 0.000 	 -0.006 
2.576 	 0.000 	 -0.023 
2.508 	 0.001 	 -0.011 
2.441 	 0.001 	 -0.007 
2.373 	 -0.000 	 0.004 
2.306 	 -0.000 	 -0.018 
2.239 	 0.000 	 -0.013 
2.171 	 -0.001 	 0.001 
2.104 	 -0.000 	 -0.003 
2.037 	 -0.000 	 -0.024 
1.969 	 -0.000 	 -0.009 
1.902 	 -0.001 	 -0.016 
1.835 	 0.001 	 -0.007 
1.767 	 0.000 	 -0.015 
1.700 	 0.000 	 -0.009 
