5.000 	 -0.000 	 -0.075 
4.933 	 0.000 	 -0.243 
4.865 	 -0.000 	 -0.126 
4.798 	 0.000 	 -0.172 
4.731 	 0.001 	 -0.212 
4.663 	 0.000 	 -0.245 
4.596 	 -0.001 	 -0.201 
4.529 	 0.000 	 -0.227 
4.461 	 0.000 	 -0.172 
4.394 	 0.000 	 -0.262 
4.327 	 -0.000 	 -0.318 
4.259 	 -0.000 	 -0.270 
4.192 	 0.001 	 -0.258 
4.124 	 -0.001 	 -0.308 
4.057 	 0.000 	 -0.294 
3.990 	 -0.001 	 -0.261 
3.922 	 0.000 	 -0.380 
3.855 	 0.000 	 -0.229 
3.788 	 0.001 	 -0.245 
3.720 	 0.000 	 -0.282 
3.653 	 -0.001 	 -0.336 
3.586 	 -0.000 	 -0.198 
3.518 	 -0.000 	 -0.340 
3.451 	 -0.000 	 -0.272 
3.384 	 0.001 	 -0.262 
3.316 	 -0.001 	 -0.330 
3.249 	 0.000 	 -0.255 
3.182 	 -0.000 	 -0.358 
3.114 	 -0.001 	 -0.232 
3.047 	 0.000 	 -0.356 
2.980 	 0.001 	 -0.393 
2.912 	 0.001 	 -0.397 
2.845 	 0.000 	 -0.374 
2.778 	 0.002 	 -0.355 
2.710 	 0.000 	 -0.411 
2.643 	 0.000 	 -0.427 
2.576 	 -0.002 	 -0.381 
2.508 	 -0.000 	 -0.440 
2.441 	 -0.001 	 -0.410 
2.373 	 -0.000 	 -0.438 
2.306 	 0.002 	 -0.454 
2.239 	 0.001 	 -0.458 
2.171 	 0.000 	 -0.400 
2.104 	 0.002 	 -0.664 
2.037 	 -0.001 	 -0.589 
1.969 	 0.003 	 -0.486 
1.902 	 0.001 	 -0.410 
1.835 	 0.007 	 -0.370 
1.767 	 -0.004 	 -0.659 
1.700 	 -0.006 	 -0.732 
