5.000 	 0.001 	 -0.122 
4.933 	 -0.000 	 -0.287 
4.865 	 0.001 	 -0.383 
4.798 	 -0.000 	 -0.348 
4.731 	 -0.000 	 -0.257 
4.663 	 0.000 	 -0.346 
4.596 	 -0.000 	 -0.403 
4.529 	 0.001 	 -0.397 
4.461 	 -0.001 	 -0.411 
4.394 	 -0.001 	 -0.298 
4.327 	 0.000 	 -0.308 
4.259 	 -0.001 	 -0.508 
4.192 	 -0.000 	 -0.308 
4.124 	 0.001 	 -0.340 
4.057 	 -0.001 	 -0.358 
3.990 	 0.000 	 -0.426 
3.922 	 0.001 	 -0.364 
3.855 	 0.000 	 -0.273 
3.788 	 -0.001 	 -0.347 
3.720 	 0.001 	 -0.289 
3.653 	 -0.000 	 -0.386 
3.586 	 0.001 	 -0.380 
3.518 	 0.001 	 -0.309 
3.451 	 -0.000 	 -0.370 
3.384 	 -0.001 	 -0.319 
3.316 	 0.001 	 -0.523 
3.249 	 0.001 	 -0.507 
3.182 	 0.000 	 -0.399 
3.114 	 -0.001 	 -0.546 
3.047 	 -0.003 	 -0.531 
2.980 	 -0.001 	 -0.265 
2.912 	 0.001 	 -0.486 
2.845 	 -0.002 	 -0.519 
2.778 	 0.001 	 -0.383 
2.710 	 0.001 	 -0.302 
2.643 	 0.001 	 -0.534 
2.576 	 -0.001 	 -0.401 
2.508 	 -0.000 	 -0.529 
2.441 	 -0.002 	 -0.536 
2.373 	 0.005 	 -0.560 
2.306 	 0.003 	 -0.631 
2.239 	 -0.004 	 -0.553 
2.171 	 -0.004 	 -0.679 
2.104 	 -0.002 	 -0.560 
2.037 	 0.006 	 -0.779 
1.969 	 0.004 	 -0.797 
1.902 	 0.004 	 -0.707 
1.835 	 0.018 	 -0.625 
1.767 	 -0.016 	 -0.950 
1.700 	 -0.028 	 -1.149 
