5.000 	 -0.000 	 -0.016 
4.933 	 0.000 	 -0.029 
4.865 	 0.001 	 -0.009 
4.798 	 -0.000 	 -0.030 
4.731 	 0.000 	 -0.022 
4.663 	 0.000 	 -0.017 
4.596 	 -0.000 	 0.008 
4.529 	 0.000 	 -0.018 
4.461 	 0.000 	 -0.037 
4.394 	 0.000 	 0.004 
4.327 	 0.001 	 -0.035 
4.259 	 0.000 	 -0.022 
4.192 	 0.001 	 -0.021 
4.124 	 -0.000 	 -0.017 
4.057 	 -0.000 	 -0.041 
3.990 	 -0.000 	 -0.035 
3.922 	 0.000 	 -0.007 
3.855 	 0.000 	 -0.032 
3.788 	 -0.000 	 -0.047 
3.720 	 0.000 	 -0.027 
3.653 	 -0.001 	 -0.065 
3.586 	 -0.001 	 -0.024 
3.518 	 -0.000 	 -0.032 
3.451 	 -0.000 	 -0.011 
3.384 	 0.000 	 -0.049 
3.316 	 0.000 	 -0.029 
3.249 	 0.000 	 -0.060 
3.182 	 0.000 	 -0.013 
3.114 	 0.000 	 -0.054 
3.047 	 -0.000 	 -0.070 
2.980 	 0.001 	 -0.088 
2.912 	 -0.000 	 -0.029 
2.845 	 0.001 	 -0.024 
2.778 	 0.000 	 -0.035 
2.710 	 -0.000 	 -0.048 
2.643 	 0.000 	 0.011 
2.576 	 0.001 	 -0.041 
2.508 	 -0.000 	 -0.060 
2.441 	 -0.001 	 -0.032 
2.373 	 0.000 	 -0.019 
2.306 	 -0.000 	 -0.076 
2.239 	 0.000 	 -0.055 
2.171 	 -0.001 	 -0.079 
2.104 	 0.001 	 -0.071 
2.037 	 -0.000 	 -0.052 
1.969 	 -0.000 	 -0.062 
1.902 	 -0.000 	 -0.095 
1.835 	 -0.000 	 -0.075 
1.767 	 0.000 	 -0.055 
1.700 	 0.000 	 -0.065 
