5.000 	 0.001 	 1.110 
4.933 	 -0.000 	 -0.469 
4.865 	 0.001 	 -0.303 
4.798 	 0.000 	 -0.312 
4.731 	 -0.000 	 -0.596 
4.663 	 0.000 	 -0.462 
4.596 	 -0.000 	 -0.466 
4.529 	 -0.000 	 -0.421 
4.461 	 -0.002 	 -0.375 
4.394 	 0.002 	 -0.365 
4.327 	 0.002 	 -0.589 
4.259 	 0.001 	 -0.507 
4.192 	 0.001 	 -0.668 
4.124 	 0.001 	 -0.545 
4.057 	 -0.000 	 -0.628 
3.990 	 0.001 	 -0.338 
3.922 	 -0.000 	 -0.742 
3.855 	 -0.001 	 -0.579 
3.788 	 -0.001 	 -0.591 
3.720 	 -0.001 	 -0.503 
3.653 	 -0.000 	 -0.672 
3.586 	 0.001 	 -0.794 
3.518 	 -0.002 	 -0.624 
3.451 	 0.001 	 -0.670 
3.384 	 -0.000 	 -0.691 
3.316 	 0.000 	 -0.657 
3.249 	 0.001 	 -0.762 
3.182 	 0.002 	 -0.636 
3.114 	 -0.001 	 -0.900 
3.047 	 -0.002 	 -0.700 
2.980 	 -0.002 	 -0.913 
2.912 	 0.003 	 -0.791 
2.845 	 0.002 	 -0.926 
2.778 	 -0.001 	 -0.724 
2.710 	 -0.004 	 -1.002 
2.643 	 -0.002 	 -0.787 
2.576 	 -0.007 	 -0.863 
2.508 	 -0.005 	 -0.990 
2.441 	 0.009 	 -1.000 
2.373 	 -0.012 	 -0.972 
2.306 	 -0.011 	 -1.174 
2.239 	 0.018 	 -0.525 
2.171 	 -0.075 	 -0.910 
2.104 	 -0.300 	 -1.363 
2.037 	 0.142 	 -0.128 
1.969 	 0.802 	 -2.938 
1.902 	 0.861 	 -0.117 
1.835 	 0.898 	 -0.016 
1.767 	 0.921 	 -0.193 
1.700 	 0.940 	 0.042 
