5.000 	 -0.000 	 -0.064 
4.933 	 0.000 	 -0.249 
4.865 	 -0.000 	 -0.153 
4.798 	 -0.001 	 -0.090 
4.731 	 0.001 	 -0.206 
4.663 	 0.000 	 -0.129 
4.596 	 -0.000 	 -0.077 
4.529 	 -0.000 	 -0.202 
4.461 	 -0.001 	 -0.149 
4.394 	 -0.001 	 -0.246 
4.327 	 0.001 	 -0.228 
4.259 	 -0.000 	 -0.185 
4.192 	 0.000 	 -0.141 
4.124 	 0.000 	 -0.211 
4.057 	 -0.000 	 -0.166 
3.990 	 -0.001 	 -0.198 
3.922 	 0.000 	 -0.213 
3.855 	 -0.000 	 -0.094 
3.788 	 -0.000 	 -0.186 
3.720 	 0.000 	 -0.219 
3.653 	 0.000 	 -0.198 
3.586 	 -0.000 	 -0.222 
3.518 	 0.000 	 -0.112 
3.451 	 -0.000 	 -0.205 
3.384 	 0.000 	 -0.129 
3.316 	 -0.001 	 -0.217 
3.249 	 0.000 	 -0.170 
3.182 	 -0.001 	 -0.272 
3.114 	 -0.001 	 -0.253 
3.047 	 0.000 	 -0.248 
2.980 	 -0.000 	 -0.270 
2.912 	 0.000 	 -0.286 
2.845 	 0.001 	 -0.186 
2.778 	 -0.000 	 -0.236 
2.710 	 -0.000 	 -0.227 
2.643 	 -0.001 	 -0.171 
2.576 	 0.000 	 -0.233 
2.508 	 -0.000 	 -0.324 
2.441 	 0.000 	 -0.332 
2.373 	 -0.000 	 -0.231 
2.306 	 -0.000 	 -0.294 
2.239 	 0.001 	 -0.185 
2.171 	 0.001 	 -0.311 
2.104 	 -0.003 	 -0.339 
2.037 	 0.000 	 -0.276 
1.969 	 0.001 	 -0.370 
1.902 	 -0.004 	 -0.189 
1.835 	 0.002 	 -0.472 
1.767 	 0.002 	 -0.325 
1.700 	 0.002 	 -0.432 
