0.000000 	 0.111328 	 -1.167969 
0.060606 	 -0.356445 	 -1.793750 
0.121212 	 -0.022461 	 -1.850391 
0.181818 	 -0.424609 	 -1.831250 
0.242424 	 0.472656 	 -1.824610 
0.303030 	 0.023242 	 -1.828125 
0.363636 	 0.531445 	 -1.851562 
0.424242 	 -0.080078 	 -1.819922 
0.484848 	 -0.598633 	 -1.873047 
0.545455 	 0.354687 	 -1.841797 
0.606061 	 0.437109 	 -1.835156 
0.666667 	 0.907422 	 -1.942969 
0.727273 	 0.709375 	 -1.880469 
0.787879 	 0.540234 	 -1.832031 
0.848485 	 -0.378125 	 -1.832812 
0.909091 	 -0.053516 	 -1.788281 
0.969697 	 0.158984 	 -1.793359 
1.030303 	 -0.702344 	 -1.875391 
1.090909 	 0.890820 	 -1.936719 
1.151515 	 -0.355273 	 -1.812500 
1.212121 	 0.965430 	 -1.966797 
1.272727 	 -0.101367 	 -1.777734 
1.333333 	 -0.381055 	 -1.760547 
1.393939 	 0.221289 	 -1.773047 
1.454545 	 -0.479688 	 -1.752734 
1.515152 	 0.329102 	 -1.701563 
1.575758 	 0.455859 	 -1.719922 
1.636364 	 0.132617 	 -1.705859 
1.696970 	 -0.106445 	 -1.669531 
1.757576 	 -0.225195 	 -1.608594 
1.818182 	 -0.248242 	 -1.577734 
1.878788 	 -0.494336 	 -1.572266 
1.939394 	 -0.030664 	 -1.558594 
2.000000 	 0.612109 	 -1.570703 
2.060606 	 0.123828 	 -1.454297 
2.121212 	 0.486523 	 -1.435156 
2.181818 	 0.124023 	 -1.376172 
2.242424 	 0.388477 	 -1.364063 
2.303030 	 0.175195 	 -1.270703 
2.363636 	 -0.020312 	 -1.162109 
2.424242 	 -0.173242 	 -1.165234 
2.484848 	 -0.238672 	 -1.092969 
2.545455 	 -0.017969 	 -1.042188 
2.606061 	 -0.134180 	 -1.013281 
2.666667 	 0.020703 	 -0.997266 
2.727273 	 0.033008 	 -0.946875 
2.787879 	 -0.165234 	 -0.928125 
2.848485 	 -0.037891 	 -0.890625 
2.909091 	 0.022461 	 -0.852734 
2.969697 	 0.049023 	 -0.833594 
3.030303 	 -0.026367 	 -0.796875 
3.090909 	 0.018750 	 -0.791406 
3.151515 	 -0.018945 	 -0.783203 
3.212121 	 -0.046875 	 -0.751953 
3.272727 	 0.001758 	 -0.705078 
3.333333 	 0.023633 	 -0.700781 
3.393939 	 -0.008203 	 -0.698828 
3.454545 	 0.008203 	 -0.692188 
3.515152 	 0.087109 	 -0.650781 
3.575758 	 -0.006641 	 -0.679297 
3.636364 	 0.000977 	 -0.617578 
3.696970 	 -0.047461 	 -0.613672 
3.757576 	 -0.049219 	 -0.603906 
3.818182 	 0.010547 	 -0.587500 
3.878788 	 -0.012305 	 -0.561328 
3.939394 	 0.025977 	 -0.578516 
4.000000 	 -0.002539 	 -0.548047 
4.060606 	 -0.030664 	 -0.547266 
4.121212 	 -0.028516 	 -0.523437 
4.181818 	 -0.032422 	 -0.530859 
4.242424 	 0.019922 	 -0.509375 
4.303030 	 0.023437 	 -0.506250 
4.363636 	 -0.011719 	 -0.508203 
4.424242 	 -0.016602 	 -0.491797 
4.484848 	 0.008984 	 -0.487109 
4.545455 	 0.035352 	 -0.479297 
4.606061 	 -0.004688 	 -0.498828 
4.666667 	 0.015430 	 -0.480859 
4.727273 	 0.024414 	 -0.438281 
4.787879 	 -0.012109 	 -0.452734 
4.848485 	 -0.010742 	 -0.432813 
4.909091 	 -0.004492 	 -0.414453 
4.969697 	 0.002539 	 -0.435156 
5.030303 	 0.008008 	 -0.432813 
5.090909 	 -0.007227 	 -0.406250 
5.151515 	 0.033984 	 -0.436328 
5.212121 	 0.002148 	 -0.423437 
5.272727 	 -0.017188 	 -0.383984 
5.333333 	 -0.003906 	 -0.394531 
5.393939 	 -0.007227 	 -0.391016 
5.454545 	 0.000977 	 -0.389844 
5.515152 	 0.003711 	 -0.387500 
5.575758 	 -0.003711 	 -0.405469 
5.636364 	 0.009961 	 -0.365625 
5.696970 	 -0.001367 	 -0.370703 
5.757576 	 -0.008008 	 -0.359766 
5.818182 	 0.003320 	 -0.348047 
5.878788 	 -0.001367 	 -0.364844 
5.939394 	 -0.005273 	 -0.358594 
6.000000 	 -0.003125 	 -0.337891 
