0.000000 	 0.999235 	 -1.999847 
0.030303 	 -0.000836 	 -0.817068 
0.060606 	 -0.001285 	 -0.830074 
0.090909 	 0.002623 	 -0.842511 
0.121212 	 0.000576 	 -0.855415 
0.151515 	 -0.003916 	 -0.869578 
0.181818 	 0.002522 	 -0.883276 
0.212121 	 -0.003975 	 -0.900139 
0.242424 	 0.000587 	 -0.915068 
0.272727 	 0.004401 	 -0.931130 
0.303030 	 -0.004118 	 -0.947177 
0.333333 	 0.004756 	 -0.965199 
0.363636 	 0.001307 	 -0.983109 
0.393939 	 0.003118 	 -1.003136 
0.424242 	 0.003846 	 -1.025469 
0.454545 	 0.005017 	 -1.045866 
0.484848 	 0.005302 	 -1.070030 
0.515152 	 0.008012 	 -1.093041 
0.545455 	 0.001294 	 -1.120465 
0.575758 	 0.001455 	 -1.148910 
0.606061 	 0.000119 	 -1.184495 
0.636364 	 -0.000347 	 -1.217611 
0.666667 	 0.039489 	 -1.267527 
0.696970 	 -0.123563 	 -1.312075 
0.727273 	 0.037808 	 -1.370121 
0.757576 	 -0.070878 	 -1.427151 
0.787879 	 -0.035931 	 -1.478347 
0.818182 	 -0.446486 	 -1.526664 
0.848485 	 0.807419 	 -1.571029 
0.878788 	 0.832096 	 -1.606476 
0.909091 	 0.854871 	 -1.640667 
0.939394 	 0.873348 	 -1.670708 
0.969697 	 0.886317 	 -1.696989 
1.000000 	 0.900146 	 -1.721686 
1.030303 	 -0.910237 	 -1.744442 
1.060606 	 -0.920150 	 -1.766617 
1.090909 	 0.926348 	 -1.784827 
1.121212 	 0.930707 	 -1.802651 
1.151515 	 -0.942666 	 -1.820818 
1.181818 	 0.947047 	 -1.835670 
1.212121 	 0.953621 	 -1.851195 
1.242424 	 -0.953351 	 -1.863448 
1.272727 	 -0.959235 	 -1.875419 
1.303030 	 -0.965715 	 -1.887749 
1.333333 	 -0.969277 	 -1.898484 
1.363636 	 0.973534 	 -1.909036 
1.393939 	 0.974992 	 -1.917277 
1.424242 	 -0.977722 	 -1.926076 
1.454545 	 0.980761 	 -1.934266 
1.484848 	 0.982927 	 -1.941744 
1.515152 	 0.984936 	 -1.947763 
1.545455 	 0.970885 	 -1.950521 
1.575758 	 -0.988271 	 -1.959148 
1.606061 	 -0.989584 	 -1.964038 
1.636364 	 -0.991296 	 -1.968648 
1.666667 	 0.985114 	 -1.971074 
1.696970 	 0.993519 	 -1.976536 
1.727273 	 0.988855 	 -1.978457 
1.757576 	 -0.995213 	 -1.982889 
1.787879 	 0.995766 	 -1.985235 
1.818182 	 -0.951492 	 -1.977085 
1.848485 	 0.992914 	 -1.988673 
1.878788 	 0.997058 	 -1.991176 
1.909091 	 -0.997362 	 -1.992812 
1.939394 	 0.998347 	 -1.994208 
1.969697 	 0.998111 	 -1.995167 
2.000000 	 0.919182 	 -1.984198 
2.030303 	 0.998998 	 -1.997004 
2.060606 	 -0.999064 	 -1.997691 
2.090909 	 0.998978 	 -1.998222 
2.121212 	 0.999688 	 -1.998765 
2.151515 	 0.999455 	 -1.999020 
2.181818 	 0.999493 	 -1.999262 
2.212121 	 0.999751 	 -1.999538 
2.242424 	 0.999506 	 -1.999615 
2.272727 	 0.999872 	 -1.999847 
2.303030 	 -0.947094 	 -1.990446 
2.333333 	 -0.754704 	 -1.966212 
2.363636 	 -0.999789 	 -1.999953 
2.393939 	 -0.999677 	 -1.999945 
2.424242 	 -0.999686 	 -1.999930 
2.454545 	 0.809852 	 -1.970186 
2.484848 	 0.056723 	 -1.870908 
2.515152 	 -0.999524 	 -1.999920 
2.545455 	 0.772302 	 -1.942244 
2.575758 	 0.084176 	 -1.873920 
2.606061 	 -0.740051 	 -1.950307 
2.636364 	 -0.198888 	 -1.874748 
2.666667 	 0.215402 	 -1.874909 
2.696970 	 0.999727 	 -1.999998 
2.727273 	 -0.999890 	 -2.000026 
2.757576 	 0.999846 	 -2.000000 
2.787879 	 0.999614 	 -1.999975 
2.818182 	 0.999533 	 -1.999941 
2.848485 	 0.125070 	 -1.875058 
2.878788 	 0.062461 	 -1.875081 
2.909091 	 0.999402 	 -1.999920 
2.939394 	 0.062496 	 -1.875067 
2.969697 	 -0.374914 	 -1.875065 
3.000000 	 -0.999875 	 -2.000043 
