0.007812 	 0.013672 
0.007812 	 0.011719 
0.007812 	 0.011719 
0.007812 	 0.011719 
0.007812 	 0.013672 
0.000000 	 0.015625 
-0.003906 	 0.017578 
-0.007812 	 0.015625 
-0.007812 	 0.017578 
-0.011719 	 0.019531 
-0.015625 	 0.017578 
-0.019531 	 0.015625 
-0.019531 	 0.013672 
-0.019531 	 0.011719 
-0.019531 	 0.013672 
-0.023438 	 0.011719 
-0.023438 	 0.013672 
-0.023438 	 0.011719 
-0.023438 	 0.013672 
-0.023438 	 0.013672 
-0.023438 	 0.015625 
-0.023438 	 0.017578 
-0.023438 	 0.017578 
-0.027344 	 0.019531 
-0.031250 	 0.021484 
-0.031250 	 0.023438 
-0.039062 	 0.025391 
-0.042969 	 0.023438 
-0.042969 	 0.025391 
-0.042969 	 0.027344 
-0.039062 	 0.029297 
-0.039062 	 0.029297 
-0.035156 	 0.031250 
-0.031250 	 0.033203 
-0.035156 	 0.031250 
-0.035156 	 0.029297 
-0.039062 	 0.027344 
-0.039062 	 0.027344 
-0.039062 	 0.027344 
-0.039062 	 0.027344 
-0.039062 	 0.025391 
-0.042969 	 0.023438 
-0.046875 	 0.025391 
-0.046875 	 0.023438 
-0.046875 	 0.021484 
-0.046875 	 0.019531 
-0.050781 	 0.017578 
-0.050781 	 0.017578 
-0.050781 	 0.019531 
-0.042969 	 0.017578 
-0.042969 	 0.019531 
-0.042969 	 0.021484 
-0.042969 	 0.019531 
-0.042969 	 0.017578 
-0.042969 	 0.017578 
-0.046875 	 0.015625 
-0.046875 	 0.017578 
-0.042969 	 0.019531 
-0.042969 	 0.021484 
-0.046875 	 0.019531 
-0.046875 	 0.021484 
-0.050781 	 0.019531 
-0.046875 	 0.017578 
-0.046875 	 0.015625 
-0.050781 	 0.017578 
-0.050781 	 0.019531 
-0.046875 	 0.017578 
-0.046875 	 0.019531 
-0.046875 	 0.017578 
-0.046875 	 0.017578 
-0.046875 	 0.015625 
-0.046875 	 0.017578 
-0.046875 	 0.015625 
-0.046875 	 0.017578 
-0.046875 	 0.017578 
-0.046875 	 0.015625 
-0.046875 	 0.015625 
-0.050781 	 0.017578 
-0.054688 	 0.019531 
-0.058594 	 0.017578 
-0.062500 	 0.019531 
-0.062500 	 0.019531 
-0.062500 	 0.019531 
-0.062500 	 0.019531 
-0.066406 	 0.021484 
-0.066406 	 0.023438 
-0.066406 	 0.021484 
-0.066406 	 0.023438 
-0.066406 	 0.023438 
-0.070312 	 0.025391 
-0.070312 	 0.025391 
-0.078125 	 0.023438 
-0.078125 	 0.025391 
-0.074219 	 0.027344 
-0.074219 	 0.027344 
-0.078125 	 0.025391 
-0.082031 	 0.023438 
-0.082031 	 0.023438 
-0.078125 	 0.025391 
-0.078125 	 0.025391 
-0.074219 	 0.027344 
-0.074219 	 0.029297 
-0.078125 	 0.027344 
-0.078125 	 0.027344 
-0.078125 	 0.025391 
-0.078125 	 0.023438 
-0.078125 	 0.021484 
-0.078125 	 0.023438 
-0.078125 	 0.023438 
-0.078125 	 0.021484 
-0.078125 	 0.023438 
-0.078125 	 0.025391 
-0.074219 	 0.023438 
-0.074219 	 0.021484 
-0.074219 	 0.019531 
-0.074219 	 0.019531 
-0.070312 	 0.021484 
-0.074219 	 0.023438 
-0.074219 	 0.023438 
-0.078125 	 0.025391 
-0.078125 	 0.025391 
-0.082031 	 0.023438 
-0.085938 	 0.021484 
-0.085938 	 0.021484 
-0.085938 	 0.019531 
-0.085938 	 0.017578 
-0.089844 	 0.015625 
-0.085938 	 0.017578 
-0.089844 	 0.015625 
-0.085938 	 0.013672 
-0.085938 	 0.011719 
-0.085938 	 0.013672 
-0.085938 	 0.015625 
-0.085938 	 0.015625 
-0.085938 	 0.013672 
-0.082031 	 0.011719 
-0.082031 	 0.011719 
-0.082031 	 0.013672 
-0.085938 	 0.015625 
-0.085938 	 0.013672 
-0.085938 	 0.011719 
-0.085938 	 0.009766 
-0.085938 	 0.009766 
-0.085938 	 0.009766 
-0.085938 	 0.007812 
-0.089844 	 0.005859 
-0.093750 	 0.003906 
-0.101562 	 0.001953 
-0.101562 	 0.003906 
-0.105469 	 0.005859 
-0.101562 	 0.007812 
-0.101562 	 0.005859 
-0.101562 	 0.007812 
-0.101562 	 0.005859 
-0.101562 	 0.003906 
-0.109375 	 0.005859 
-0.105469 	 0.003906 
-0.105469 	 0.003906 
-0.105469 	 0.005859 
-0.105469 	 0.005859 
-0.105469 	 0.005859 
-0.105469 	 0.005859 
-0.097656 	 0.003906 
-0.105469 	 0.001953 
-0.109375 	 0.003906 
-0.109375 	 0.003906 
-0.105469 	 0.001953 
-0.105469 	 0.001953 
-0.109375 	 0.000000 
-0.109375 	 -0.001953 
-0.109375 	 -0.001953 
-0.109375 	 -0.001953 
-0.113281 	 0.000000 
-0.105469 	 0.001953 
-0.109375 	 0.003906 
-0.109375 	 0.003906 
-0.109375 	 0.005859 
-0.109375 	 0.005859 
-0.109375 	 0.005859 
-0.109375 	 0.007812 
-0.109375 	 0.009766 
-0.109375 	 0.011719 
-0.109375 	 0.009766 
