0.000000 	 0.072266 	 -1.218750 
0.060606 	 0.062790 	 -1.874337 
0.121212 	 0.994799 	 -1.998106 
0.181818 	 0.313080 	 -1.874455 
0.242424 	 0.995645 	 -1.998345 
0.303030 	 0.998690 	 -1.999376 
0.363636 	 -0.187436 	 -1.874036 
0.424242 	 -0.999932 	 -1.999899 
0.484848 	 -0.994055 	 -1.998052 
0.545455 	 0.052662 	 -1.870388 
0.606061 	 -0.997346 	 -1.998911 
0.666667 	 0.994440 	 -1.997993 
0.727273 	 0.010363 	 -1.861096 
0.787879 	 0.995502 	 -1.998018 
0.848485 	 0.102559 	 -1.853253 
0.909091 	 -0.882215 	 -1.967685 
0.969697 	 -0.993004 	 -1.995135 
1.030303 	 -0.998548 	 -1.996019 
1.090909 	 0.995309 	 -1.993007 
1.151515 	 -0.988699 	 -1.988655 
1.212121 	 -0.991570 	 -1.986215 
1.272727 	 0.993504 	 -1.981251 
1.333333 	 -0.976741 	 -1.970791 
1.393939 	 -0.985066 	 -1.966268 
1.454545 	 0.870344 	 -1.934756 
1.515152 	 0.912379 	 -1.929192 
1.575758 	 0.899317 	 -1.912355 
1.636364 	 0.971076 	 -1.914748 
1.696970 	 -0.830420 	 -1.865307 
1.757576 	 0.924806 	 -1.867761 
1.818182 	 -0.941769 	 -1.846757 
1.878788 	 0.938969 	 -1.816887 
1.939394 	 0.920011 	 -1.783485 
2.000000 	 -0.888857 	 -1.738880 
2.060606 	 -0.885544 	 -1.698765 
2.121212 	 0.847836 	 -1.634996 
2.181818 	 -0.806113 	 -1.571570 
2.242424 	 0.707037 	 -1.475269 
2.303030 	 -0.579240 	 -1.375172 
2.363636 	 -0.014004 	 -1.274364 
2.424242 	 0.034105 	 -1.179242 
2.484848 	 0.062998 	 -1.119813 
2.545455 	 -0.046002 	 -1.073961 
2.606061 	 0.037242 	 -1.022688 
2.666667 	 0.014885 	 -0.983047 
2.727273 	 0.008588 	 -0.950930 
2.787879 	 -0.021682 	 -0.915586 
2.848485 	 0.011855 	 -0.884429 
2.909091 	 -0.003176 	 -0.857227 
2.969697 	 0.011055 	 -0.831578 
3.030303 	 0.011592 	 -0.807089 
3.090909 	 -0.005021 	 -0.782414 
3.151515 	 0.002881 	 -0.762989 
3.212121 	 0.004691 	 -0.744301 
3.272727 	 -0.007537 	 -0.722175 
3.333333 	 0.003244 	 -0.703797 
3.393939 	 -0.001812 	 -0.687370 
3.454545 	 -0.000865 	 -0.672477 
3.515152 	 0.008574 	 -0.657746 
3.575758 	 -0.000072 	 -0.641559 
3.636364 	 0.003902 	 -0.629352 
3.696970 	 0.002158 	 -0.616351 
3.757576 	 -0.000104 	 -0.604563 
3.818182 	 -0.002137 	 -0.588535 
3.878788 	 0.000094 	 -0.579188 
3.939394 	 0.000490 	 -0.567184 
4.000000 	 0.003602 	 -0.557621 
4.060606 	 0.001809 	 -0.548875 
4.121212 	 0.001914 	 -0.535734 
4.181818 	 0.000309 	 -0.528184 
4.242424 	 -0.002385 	 -0.518563 
4.303030 	 -0.001018 	 -0.510129 
4.363636 	 -0.003133 	 -0.501270 
4.424242 	 0.003529 	 -0.494953 
4.484848 	 -0.001822 	 -0.484215 
4.545455 	 0.002166 	 -0.479195 
4.606061 	 0.002395 	 -0.471492 
4.666667 	 -0.004496 	 -0.464274 
4.727273 	 0.001937 	 -0.453535 
4.787879 	 -0.003068 	 -0.451777 
4.848485 	 -0.002830 	 -0.444640 
4.909091 	 0.000174 	 -0.438324 
4.969697 	 0.000643 	 -0.431742 
5.030303 	 0.000148 	 -0.423215 
5.090909 	 -0.000484 	 -0.417149 
5.151515 	 -0.001090 	 -0.413551 
5.212121 	 0.002740 	 -0.411004 
5.272727 	 -0.000025 	 -0.404226 
5.333333 	 -0.001439 	 -0.397125 
5.393939 	 0.000639 	 -0.392766 
5.454545 	 0.000635 	 -0.388867 
5.515152 	 0.000943 	 -0.382941 
5.575758 	 0.000766 	 -0.377453 
5.636364 	 -0.001191 	 -0.371543 
5.696970 	 -0.000162 	 -0.369555 
5.757576 	 -0.002555 	 -0.364269 
5.818182 	 -0.000793 	 -0.360637 
5.878788 	 0.001957 	 -0.358078 
5.939394 	 0.000340 	 -0.354003 
6.000000 	 0.002119 	 -0.346144 
